iter	Logloss
174	0.02767866513
175	0.02760442217
176	0.02754122531
177	0.027446147
178	0.02734013736
179	0.02723893686
180	0.02715963643
181	0.02702770488
182	0.02694614135
183	0.02686447154
184	0.0267679463
185	0.02669919627
186	0.02658395797
187	0.02649272811
188	0.02640899675
189	0.02629654191
190	0.02621179254
191	0.0261223699
192	0.02599034749
193	0.02593625618
194	0.02583528749
195	0.02576483529
196	0.02569897022
197	0.02564191155
198	0.02555315854
199	0.02545596273
200	0.02537429247
201	0.02528689178
202	0.02524760693
203	0.02517519956
204	0.025117626
205	0.02501793777
206	0.0249288825
207	0.02484446835
208	0.0247731025
209	0.02473857414
210	0.02467980744
211	0.02461656968
212	0.02451539811
213	0.02442501946
214	0.02430328358
215	0.02426180374
216	0.02420100537
217	0.02411579405
218	0.02400902942
219	0.02396377209
220	0.02385590527
221	0.02379811931
222	0.02372977846
223	0.02365000829
224	0.0236168102
225	0.02354696432
226	0.02348018404
227	0.02340973975
228	0.02328971533
229	0.02325685072
230	0.02318054463
231	0.02311722992
232	0.02302453263
233	0.02294342403
234	0.02286891327
235	0.02283134483
236	0.02277427455
237	0.02274340899
238	0.02265278902
239	0.0225802135
240	0.02251452046
241	0.02242715922
242	0.02233877225
243	0.02228087108
244	0.02221642394
245	0.0221843565
246	0.02213849352
247	0.02207650265
248	0.0219854113
249	0.02193781387
250	0.02189924796
251	0.02184559966
252	0.02179402037
253	0.02173989868
254	0.02166997364
255	0.021632375
256	0.02155025038
257	0.02148006749
258	0.02141683498
259	0.02136222903
260	0.02131792623
261	0.02124814301
262	0.02114339948
263	0.02106799892
264	0.02095722882
265	0.02088732364
266	0.0208113466
267	0.02076615317
268	0.02072619621
269	0.02065052408
270	0.02059226583
271	0.02054048599
272	0.02050688231
273	0.02044869128
274	0.02039827071
275	0.02032577514
276	0.02028798784
277	0.02019971675
278	0.02011897935
279	0.02007303625
280	0.02001101857
281	0.01992235904
282	0.01986094042
283	0.01978208447
284	0.01972210064
285	0.01971671285
286	0.0196765477
287	0.01964924466
288	0.01960782472
289	0.01953940517
290	0.01948393388
291	0.01940013775
292	0.01933414059
293	0.01928114539
294	0.01923585543
295	0.01915659707
296	0.01908577253
297	0.01904564008
298	0.01899471058
299	0.01894362097
300	0.01891959279
301	0.01887941287
302	0.01881633394
303	0.01875796483
304	0.01869978703
305	0.01862355329
306	0.01859072196
307	0.01852376442
308	0.01846689556
309	0.0184074515
310	0.01836457117
311	0.01832472365
312	0.01827785858
313	0.01822558352
314	0.01817544808
315	0.01813952016
316	0.01808678888
317	0.01803726847
318	0.01799044174
319	0.01796185368
320	0.01795535466
321	0.01792703999
322	0.01789631346
323	0.01783292649
324	0.01779094416
325	0.01774968567
326	0.01768910392
327	0.01764938489
328	0.01759542081
329	0.01756064141
330	0.01752854833
331	0.01745366946
332	0.01742479282
333	0.01739497458
334	0.0173336992
335	0.0172906205
336	0.01725009428
337	0.01720950653
338	0.01715447987
339	0.0170948582
340	0.01701254006
341	0.01697183884
342	0.01693276743
343	0.01688100873
344	0.01683403603
345	0.01678850223
346	0.01672944447
347	0.01668702317
348	0.01665581157
349	0.01665344699
350	0.01661304028
351	0.0165476017
352	0.01650665423
353	0.01645203208
354	0.01640304746
355	0.01636595246
356	0.01629330035
357	0.01625372108
358	0.01622889787
359	0.01619592489
360	0.01613845107
361	0.01608321405
362	0.01601327489
363	0.01597473719
364	0.01593105234
365	0.01588971627
366	0.01581054836
367	0.01579346473
368	0.01577037467
369	0.01573683958
370	0.01569370045
371	0.01567574358
372	0.01565107063
373	0.01560855777
374	0.015568168
375	0.01551318049
376	0.01546299579
377	0.01537703538
378	0.01534834693
379	0.01529997475
380	0.01527482843
381	0.01523995667
382	0.01521633881
383	0.01518142546
384	0.01516335746
385	0.01513711164
386	0.01508216709
387	0.01503253153
388	0.01498092511
389	0.01495712282
390	0.01491863998
391	0.014882997
392	0.01485316313
393	0.01482001168
394	0.01479514261
395	0.01479422909
396	0.01473894485
397	0.01467193332
398	0.01461915866
399	0.01456960404
400	0.01454327325
401	0.01449947518
402	0.01447196908
403	0.01443864033
404	0.01442174995
405	0.01438573216
406	0.01434800045
407	0.0143236506
408	0.01426194094
409	0.01422375894
410	0.01418202665
411	0.01412862135
412	0.01409481528
413	0.01402805704
414	0.01399630203
415	0.01396056713
416	0.01392096279
417	0.01388944982
418	0.0138396586
419	0.01381265817
420	0.01379293717
421	0.01375520917
422	0.01372298187
423	0.0136985995
424	0.01362801585
425	0.01360614352
426	0.01358011338
427	0.01353962971
428	0.01351815588
429	0.01346191601
430	0.01343859058
431	0.0134101122
432	0.01337885582
433	0.01334191194
434	0.0133118383
435	0.01328838881
436	0.01324668864
437	0.01319314918
438	0.01317661004
439	0.01314948791
440	0.01312271622
441	0.01307448414
442	0.0130489154
443	0.01300580211
444	0.01297549385
445	0.01297408113
446	0.0129455052
447	0.0129308129
448	0.01289335944
449	0.0128638006
450	0.01284680646
451	0.01281983541
452	0.01279557011
453	0.01276945422
454	0.01274602352
455	0.01271245215
456	0.01269095523
457	0.01265994396
458	0.01263022388
459	0.01261285828
460	0.01257628822
461	0.01255035106
462	0.01252055896
463	0.01248577575
464	0.01246355455
465	0.01244587081
466	0.0124228687
467	0.01240250462
468	0.01238382327
469	0.01235446011
470	0.01232832722
471	0.01230355265
472	0.01227374605
473	0.0122533251
474	0.01223195785
475	0.0121729635
476	0.0121533165
477	0.01213649237
478	0.01209411222
479	0.01208346027
480	0.01207056431
481	0.01204291283
482	0.01201710887
483	0.01198820969
484	0.01194372373
485	0.01192734926
486	0.01190255724
487	0.01188507517
488	0.01186083454
489	0.01183838019
490	0.01180087693
491	0.01178049931
492	0.01175766107
493	0.01173685861
494	0.01171396056
495	0.0116888873
496	0.01166687339
497	0.01162571917
498	0.01159311736
499	0.01153934163
500	0.01151792902
501	0.01148546491
502	0.01146030498
503	0.0114394605
504	0.01142208562
505	0.0114016496
506	0.01137993541
507	0.01136413622
508	0.01134073363
509	0.01132184104
510	0.01128959093
511	0.01126163068
512	0.01124562634
513	0.01120840015
514	0.01117361124
515	0.01114047778
516	0.01112663279
517	0.01110836278
518	0.01108343851
519	0.01105468058
520	0.01102584489
521	0.01098190609
522	0.01094384077
523	0.01091671536
524	0.01088957275
525	0.01086195566
526	0.01083468211
527	0.01081619548
528	0.01078600308
529	0.01076080272
530	0.01074889423
531	0.01072475028
532	0.01070811957
533	0.01067322045
534	0.01065929045
535	0.01064347911
536	0.01062224652
537	0.01058723847
538	0.01056265101
539	0.01054652967
540	0.01052612502
541	0.01050727481
542	0.01048222232
543	0.01044827981
544	0.0104132137
545	0.0103909794
546	0.01036262471
547	0.01034028479
548	0.01030966851
549	0.01029422631
550	0.01026987995
551	0.01025426706
552	0.01023532075
553	0.01021766684
554	0.01019959171
555	0.01017402386
556	0.01016402386
557	0.01014186265
558	0.01012890505
559	0.01011201033
560	0.01008928393
561	0.01007384553
562	0.01006106067
563	0.01003131777
564	0.01000156894
565	0.009983643041
566	0.009963031049
567	0.009936339598
568	0.009906819293
569	0.009891217036
570	0.009881710921
571	0.009856768815
572	0.009837842502
573	0.009806799423
574	0.009791592248
575	0.00976749666
576	0.009750820289
577	0.009733897907
578	0.009712126229
579	0.009683178135
580	0.009678932091
581	0.009653141166
582	0.009642197096
583	0.009613119821
584	0.009590907482
585	0.009570277508
586	0.009557487905
587	0.00953768539
588	0.00951633066
589	0.009502850272
590	0.009497304838
591	0.009475706865
592	0.009466078224
593	0.009452392853
594	0.009432484538
595	0.009406681779
596	0.009388425343
597	0.009381493325
598	0.009351015317
599	0.009332319163
600	0.009321384957
601	0.009292457885
602	0.009277362467
603	0.009266061258
604	0.009243877297
605	0.009231798053
606	0.009220560668
607	0.009204817596
608	0.009176702754
609	0.009142499378
610	0.009125549616
611	0.009101850583
612	0.009087043236
613	0.009074636799
614	0.009051722684
615	0.009030004872
616	0.009003881328
617	0.008976187995
618	0.008962146281
619	0.008942145633
620	0.008923830137
621	0.008905028225
622	0.008888430485
623	0.008871823663
624	0.008853240821
625	0.0088442844
626	0.008829133806
627	0.008805482449
628	0.00879309146
629	0.008783243222
630	0.008766669328
631	0.008755722023
632	0.008729953683
633	0.008712107909
634	0.008692979173
635	0.008673985955
636	0.008649622557
637	0.0086269767
638	0.008599335331
639	0.008590239607
640	0.008580429971
641	0.008572244977
642	0.008543871781
643	0.008529766916
644	0.008508423721
645	0.008492128866
646	0.008476919142
647	0.008472350856
648	0.008451781758
649	0.008442934523
650	0.008420774837
651	0.008413454212
652	0.008399576026
653	0.008381037634
654	0.008366511244
655	0.008350894929
656	0.008331419489
657	0.008306869174
658	0.008291824494
659	0.008269578629
660	0.008253375962
661	0.008231122976
662	0.008212444555
663	0.008184351901
664	0.008173849684
665	0.008154620038
666	0.008140734423
667	0.008122574854
668	0.008107778027
669	0.008086554836
670	0.008056904388
671	0.008036451622
672	0.00802168286
673	0.008008431179
674	0.00799411976
675	0.007970854178
676	0.007959532331
677	0.00794740882
678	0.007925627488
679	0.007916585145
680	0.007902419779
681	0.00788402272
682	0.007872092772
683	0.00785836135
684	0.00785049783
685	0.007834219471
686	0.007808166432
687	0.007791534645
688	0.007770654883
689	0.007760362119
690	0.007746430503
691	0.007730957254
692	0.007721947468
693	0.007714296536
694	0.007703835166
695	0.007699015834
696	0.007684852527
697	0.007665323792
698	0.007655511026
699	0.007641382072
700	0.007629495863
701	0.007615117724
702	0.00759828647
703	0.007583108588
704	0.007571543825
705	0.007561184019
706	0.007548156552
707	0.007519934216
708	0.007502055611
709	0.00748452814
710	0.007471475308
711	0.007461068315
712	0.007449490149
713	0.007433052337
714	0.007428169088
715	0.007415520894
716	0.007395494688
717	0.007379992671
718	0.007374499154
719	0.007359464681
720	0.007341387749
721	0.00732985502
722	0.007315806939
723	0.007300184665
724	0.007285535378
725	0.007267376586
726	0.007241661595
727	0.0072324965
728	0.007208275676
729	0.007197847177
730	0.0071920459
731	0.007185997939
732	0.007179128251
733	0.00716890436
734	0.007149221395
735	0.007137844446
736	0.007128073073
737	0.007112728652
738	0.007096156075
739	0.007089146409
740	0.007085035337
741	0.007077922705
742	0.007064374569
743	0.0070440686
744	0.007029722833
745	0.007018117264
746	0.007005602282
747	0.006993708609
748	0.006990245336
749	0.00697566324
750	0.006969627374
751	0.006952188553
752	0.006936949309
753	0.006929274124
754	0.006911756758
755	0.006900780463
756	0.006881198041
757	0.006874606288
758	0.006860626066
759	0.006848834869
760	0.006831666061
761	0.006816348661
762	0.006804290981
763	0.006794388022
764	0.006781933374
765	0.006765664556
766	0.006754846935
767	0.00674531094
768	0.006729219605
769	0.006714093484
770	0.006699780296
771	0.006688012704
772	0.006670590579
773	0.006665661627
774	0.006650328185
775	0.00664486712
776	0.006629647007
777	0.006612481711
778	0.006603685152
779	0.006590899335
780	0.006584023076
781	0.006575837619
782	0.006570891632
783	0.006557787959
784	0.006543311147
785	0.006527400313
786	0.006509882696
787	0.006499748979
788	0.006493767763
789	0.006486981065
790	0.006477980161
791	0.006450008965
792	0.006444699593
793	0.006427626441
794	0.006423991162
795	0.006412126794
796	0.00640559467
797	0.006393734681
798	0.006388969088
799	0.00637622589
800	0.006364188723
801	0.00635033534
802	0.006334990247
803	0.006331162298
804	0.006324349751
805	0.006312482973
806	0.00630743454
807	0.006295851502
808	0.006285428877
809	0.00627045044
810	0.006250985705
811	0.006238761131
812	0.006230033297
813	0.006218426885
814	0.006212031324
815	0.00620163678
816	0.006190441346
817	0.00617685274
818	0.006172412713
819	0.006158858344
820	0.006144891451
821	0.006136665017
822	0.006120702193
823	0.00610701768
824	0.006095590777
825	0.006085800248
826	0.00607903557
827	0.00606948903
828	0.006055338923
829	0.006039825086
830	0.006032695021
831	0.006021524165
832	0.006014970815
833	0.005997292952
834	0.005986787755
835	0.005963940905
836	0.005952050121
837	0.005945195393
838	0.005935148889
839	0.005923577485
840	0.00591904353
841	0.005900385166
842	0.005880760678
843	0.005871800793
844	0.005866293773
845	0.005859376928
846	0.00585127547
847	0.005840578178
848	0.005829289084
849	0.005814879719
850	0.00579589463
851	0.005789558609
852	0.005780442191
853	0.005756610892
854	0.005746988355
855	0.005738409422
856	0.005728263537
857	0.005712218385
858	0.00570613484
859	0.005704932323
860	0.005694274954
861	0.005690881676
862	0.005685228587
863	0.005673300964
864	0.00566412388
865	0.005654323576
866	0.005643483097
867	0.005635500059
868	0.005622489005
869	0.005611126197
870	0.005605682663
871	0.005599976279
872	0.005594750791
873	0.005584807418
874	0.005574938176
875	0.00556935279
876	0.00555375936
877	0.005538753825
878	0.005530235561
879	0.005516316703
880	0.005513509257
881	0.005509512073
882	0.005499697389
883	0.005491256177
884	0.00548754274
885	0.005478821814
886	0.005472935975
887	0.005467349446
888	0.005455084437
889	0.005443885298
890	0.00544086746
891	0.005436484219
892	0.005432628384
893	0.005413094439
894	0.005402014129
895	0.005386987028
896	0.005380232291
897	0.005374026271
898	0.005373350048
899	0.005368125535
900	0.005362961437
901	0.005356595501
902	0.005349105462
903	0.005339955929
904	0.005326222417
905	0.005322996831
906	0.005313302853
907	0.005307289629
908	0.005290709312
909	0.005280708603
910	0.005275507009
911	0.005269616065
912	0.005254058388
913	0.005245277605
914	0.005236280883
915	0.005225774295
916	0.005221622715
917	0.005211451319
918	0.005203611035
919	0.005197310959
920	0.005188508662
921	0.005179845275
922	0.005175698905
923	0.005166014884
924	0.005158238821
925	0.005146889846
926	0.005139294629
927	0.005133723481
928	0.005128704296
929	0.005120304487
930	0.005112331464
931	0.00510451067
932	0.005097412386
933	0.005081119745
934	0.005070248664
935	0.005061907302
936	0.005055800088
937	0.005050372618
938	0.005049146811
939	0.005042097256
940	0.00503427632
941	0.005022211796
942	0.005010710357
943	0.005005801098
944	0.005001286417
945	0.00498818536
946	0.004980356362
947	0.004970559442
948	0.004966274202
949	0.004960558299
950	0.004955440341
951	0.0049465387
952	0.004941649249
953	0.004935369934
954	0.004920864551
955	0.004907055871
956	0.004902553492
957	0.004898043738
958	0.004890494955
959	0.004878896146
960	0.004875389207
961	0.004868810535
962	0.004860868284
963	0.004847910937
964	0.004841228837
965	0.004837045452
966	0.004830852975
967	0.004827041125
968	0.004814891447
969	0.00481195773
970	0.004803484208
971	0.004798835364
972	0.004797520596
973	0.004794168229
974	0.004786812154
975	0.004781072302
976	0.004768086199
977	0.004759143299
978	0.004755215772
979	0.004747206151
980	0.004738632614
981	0.00473281689
982	0.004727444432
983	0.004721790561
984	0.004711773058
985	0.004706699738
986	0.004704016304
987	0.004693743313
988	0.004687533243
989	0.004683628679
990	0.004675209144
991	0.004668819248
992	0.004662338231
993	0.004657984144
994	0.004655361406
995	0.004653915155
996	0.004640922929
997	0.004635778392
998	0.00462066533
999	0.004615236891
1000	0.004601261118
1001	0.004593976539
1002	0.004582763981
1003	0.004579132978
1004	0.004575464298
1005	0.00456812604
1006	0.004566446294
1007	0.004558429544
1008	0.004556864014
1009	0.004551979783
1010	0.004540433088
1011	0.004534631293
1012	0.004531366911
1013	0.004520986975
1014	0.004506710682
1015	0.004504269565
1016	0.004492534108
1017	0.004487757766
1018	0.004483697771
1019	0.00447877671
1020	0.004478304164
1021	0.004473212197
1022	0.00446899583
1023	0.004462131533
1024	0.004448765239
1025	0.004441537428
1026	0.004437820494
1027	0.004431427676
1028	0.004424909086
1029	0.004417387312
1030	0.004411534362
1031	0.004407462707
1032	0.004398919704
1033	0.004387202411
1034	0.004382397006
1035	0.004377873678
1036	0.004374885977
1037	0.004365462007
1038	0.004354434089
1039	0.004347311287
1040	0.004344524682
1041	0.004339258525
1042	0.004329616293
1043	0.004320467799
1044	0.004313006962
1045	0.004304870251
1046	0.004296422443
1047	0.004289671733
1048	0.004283629222
1049	0.00427578655
1050	0.004268415892
1051	0.004267867264
1052	0.004262842388
1053	0.004255565911
1054	0.004252532997
1055	0.004245919505
1056	0.004242526228
1057	0.004238341278
1058	0.004231206045
1059	0.004225707473
1060	0.004222204015
1061	0.004218050752
1062	0.004215187168
1063	0.004213634124
1064	0.004203880602
1065	0.004198116612
1066	0.004189269815
1067	0.004183127913
1068	0.004175248514
1069	0.004171772909
1070	0.004165728666
1071	0.004163367823
1072	0.004154566387
1073	0.004150501381
1074	0.004144334644
1075	0.004141636963
1076	0.004133937812
1077	0.00413177947
1078	0.004122254488
1079	0.004121473613
1080	0.004113254833
1081	0.004110156186
1082	0.004101225503
1083	0.004100825534
1084	0.004095804844
1085	0.004094549232
1086	0.004089805457
1087	0.004078105561
1088	0.004074446923
1089	0.004070729507
1090	0.004062478841
1091	0.004057112899
1092	0.004049560561
1093	0.004045751436
1094	0.004041330952
1095	0.004040961784
1096	0.00403966099
1097	0.004031541383
1098	0.00402251313
1099	0.004018146242
1100	0.004015345475
1101	0.004010477805
1102	0.00400006619
1103	0.00399656642
1104	0.003991270725
1105	0.003987288649
1106	0.003980135668
1107	0.003977443858
1108	0.003966857151
1109	0.003959317947
1110	0.003949404712
1111	0.003940644178
1112	0.003933337256
1113	0.003924835844
1114	0.003916113083
1115	0.00391225221
1116	0.003905688799
1117	0.003899785237
1118	0.003899334738
1119	0.00389483732
1120	0.003889586305
1121	0.003887376128
1122	0.003884399865
1123	0.003880277303
1124	0.003878846533
1125	0.003878231337
1126	0.003871725724
1127	0.003871197611
1128	0.00386765684
1129	0.003858495148
1130	0.003852291464
1131	0.003849752412
1132	0.003844910567
1133	0.003839539256
1134	0.003835705186
1135	0.003828804833
1136	0.003820921626
1137	0.003819608028
1138	0.003815788819
1139	0.003810638223
1140	0.003803721175
1141	0.003795758048
1142	0.003791773117
1143	0.003785561311
1144	0.003778848229
1145	0.003776206767
1146	0.003771644555
1147	0.003771002079
1148	0.003765262319
1149	0.003760012681
1150	0.003757225067
1151	0.003749426908
1152	0.003739359751
1153	0.003730984193
1154	0.003730379541
1155	0.003727823942
1156	0.00372458475
1157	0.003721052106
1158	0.003718993747
1159	0.003715323664
1160	0.003710479501
1161	0.003702098883
1162	0.003694742604
1163	0.003690077533
1164	0.003686650592
1165	0.00367768214
1166	0.003670757086
1167	0.003668384329
1168	0.003663663518
1169	0.003657589592
1170	0.003649813061
1171	0.003643502188
1172	0.003639867574
1173	0.003632762644
1174	0.00362622329
1175	0.003623480473
1176	0.003620554806
1177	0.003613517773
1178	0.003607569927
1179	0.003600864308
1180	0.003598261897
1181	0.00359220871
1182	0.003588588554
1183	0.003583860659
1184	0.003576133183
1185	0.003572577441
1186	0.003569339923
1187	0.003562527617
1188	0.003558988778
1189	0.00355048127
1190	0.003549047957
1191	0.003542955979
1192	0.003539678255
1193	0.003530138747
1194	0.003527106322
1195	0.003520798571
1196	0.003516479759
1197	0.003508028273
1198	0.003500222881
1199	0.003496646412
1200	0.003490171449
1201	0.003485402225
1202	0.003482511992
1203	0.003480415746
1204	0.003472643998
1205	0.00346463924
1206	0.003463132812
1207	0.003460328927
1208	0.003458439524
1209	0.003457353356
1210	0.00345152399
1211	0.003447127877
1212	0.003447124193
1213	0.003441087535
1214	0.003434302175
1215	0.003427031858
1216	0.00342524479
1217	0.003418221699
1218	0.003414052456
1219	0.003410977719
1220	0.003409611681
1221	0.003401826601
1222	0.003397469436
1223	0.003389976254
1224	0.003388141131
1225	0.003387539163
1226	0.003380957753
1227	0.00337637551
1228	0.003371147462
1229	0.003365438193
1230	0.003357334024
1231	0.003355735163
1232	0.003350002212
1233	0.003345862406
1234	0.003341760013
1235	0.003337493956
1236	0.003334791872
1237	0.003333822731
1238	0.003330453084
1239	0.003322628943
1240	0.003317818088
1241	0.003314535123
1242	0.003307635721
1243	0.003305109207
1244	0.003302892583
1245	0.003295786457
1246	0.003291697324
1247	0.003289405814
1248	0.003284931242
1249	0.00328092422
1250	0.003273507956
1251	0.003273507956
1252	0.003271065426
1253	0.003265512537
1254	0.003260861199
1255	0.003258589757
1256	0.003253322562
1257	0.003250755449
1258	0.003248529282
1259	0.003247277503
1260	0.003244379433
1261	0.00324203528
1262	0.00323973259
1263	0.003234465602
1264	0.003229327762
1265	0.003224658572
1266	0.003220449482
1267	0.003214831642
1268	0.00321348445
1269	0.003206934698
1270	0.003202447079
1271	0.003200365668
1272	0.003196571251
1273	0.003191496859
1274	0.003186537965
1275	0.003180853249
1276	0.003177689877
1277	0.003170445619
1278	0.0031642661
1279	0.003160258685
1280	0.00315763463
1281	0.003154730865
1282	0.003151963525
1283	0.003147844595
1284	0.00314324073
1285	0.003139485547
1286	0.003138150837
1287	0.003136246046
1288	0.003134808732
1289	0.003132332772
1290	0.0031278409
1291	0.003121170503
1292	0.003116928416
1293	0.0031106539
1294	0.003108659133
1295	0.003103108444
1296	0.003098274827
1297	0.003094470854
1298	0.003092702051
1299	0.003090440006
1300	0.003087829972
1301	0.003084817776
1302	0.003082299929
1303	0.003075222725
1304	0.003070894755
1305	0.003068985569
1306	0.003065367251
1307	0.003061825401
1308	0.003057430013
1309	0.003051099121
1310	0.003047016175
1311	0.003044389194
1312	0.003038385582
1313	0.003034686695
1314	0.003032831996
1315	0.003030163447
1316	0.003028401084
1317	0.003021701218
1318	0.003018361625
1319	0.003015100788
1320	0.003009914488
1321	0.003008009074
1322	0.00300424656
1323	0.00299917818
1324	0.002994460006
1325	0.002992617268
1326	0.002988184863
1327	0.002984441485
1328	0.002980416417
1329	0.002977301903
1330	0.002976286825
1331	0.002967137469
1332	0.002962564379
1333	0.002961126223
1334	0.002956646232
1335	0.002955056149
1336	0.002953644468
1337	0.002952766369
1338	0.00294798
1339	0.002945350212
1340	0.002941861002
1341	0.002937584534
1342	0.002934595442
1343	0.002932836396
1344	0.002929674304
1345	0.002928518115
1346	0.002926447804
1347	0.002924957331
1348	0.002919586053
1349	0.002912707404
1350	0.002910315625
1351	0.002906902405
1352	0.002900001675
1353	0.002898004881
1354	0.002894171355
1355	0.002891574566
1356	0.002885502045
1357	0.002882054223
1358	0.002880898032
1359	0.002877708026
1360	0.002872082793
1361	0.002867835763
1362	0.002863051798
1363	0.002861394333
1364	0.002855131158
1365	0.002850983213
1366	0.002848736442
1367	0.002845456699
1368	0.002843407466
1369	0.002837699857
1370	0.002836095134
1371	0.002834150416
1372	0.002830144512
1373	0.002823403246
1374	0.002819743989
1375	0.002807633522
1376	0.002807632137
1377	0.002806508547
1378	0.002801117415
1379	0.002800134866
1380	0.002796505484
1381	0.002794684335
1382	0.002789921571
1383	0.002787351431
1384	0.002780993303
1385	0.002778926392
1386	0.002775735837
1387	0.002770548527
1388	0.002767182284
1389	0.002762846636
1390	0.002760208205
1391	0.002751352654
1392	0.002749922061
1393	0.002746065507
1394	0.002744911308
1395	0.002741747022
1396	0.002735966589
1397	0.002731805347
1398	0.002726236622
1399	0.002719282836
1400	0.002717417032
1401	0.002714551553
1402	0.002712773713
1403	0.002708726076
1404	0.002708725717
1405	0.002705525994
1406	0.002703786643
1407	0.0027025267
1408	0.002699560856
1409	0.002698107791
1410	0.002694118364
1411	0.002689690909
1412	0.0026851151
1413	0.00268221195
1414	0.002681069458
1415	0.0026796816
1416	0.002678227902
1417	0.002675948355
1418	0.002672057081
1419	0.002669306657
1420	0.002666583864
1421	0.002661682106
1422	0.002660054515
1423	0.00265830549
1424	0.00265492701
1425	0.002650973653
1426	0.002649510663
1427	0.00264721298
1428	0.002645965413
1429	0.002642119002
1430	0.002640221125
1431	0.002637478972
1432	0.002633523186
1433	0.002633522486
1434	0.00262654329
1435	0.002624971971
1436	0.00262002974
1437	0.002618132814
1438	0.002616398064
1439	0.002613612204
1440	0.002610880614
1441	0.002609171886
1442	0.002604552792
1443	0.002601209901
1444	0.002599026961
1445	0.002598324369
1446	0.002597175637
1447	0.002591003034
1448	0.002584563442
1449	0.002581065685
1450	0.002579942041
1451	0.002579941751
1452	0.002577847482
1453	0.002575745807
1454	0.002570598836
1455	0.002567440698
1456	0.002566244356
1457	0.002563815518
1458	0.002560544963
1459	0.002559367409
1460	0.002556829113
1461	0.002554182511
1462	0.002551585553
1463	0.002550067905
1464	0.002545795491
1465	0.002542600643
1466	0.002541619488
1467	0.002539661886
1468	0.002536286362
1469	0.00253220901
1470	0.002530605203
1471	0.002529368105
1472	0.002526138398
1473	0.002525137321
1474	0.002521996237
1475	0.002521126866
1476	0.002518985857
1477	0.002516697982
1478	0.002515122092
1479	0.002510706434
1480	0.002507481813
1481	0.002506419084
1482	0.002502205666
1483	0.002500787299
1484	0.002497364277
1485	0.002494126748
1486	0.002490517469
1487	0.002488646764
1488	0.002484104304
1489	0.002481657437
1490	0.002477382404
1491	0.002475591058
1492	0.002471761985
1493	0.002470634249
1494	0.002468882675
1495	0.002465815945
1496	0.002464179695
1497	0.002458946689
1498	0.002458946689
